RMS,Mean,MA1,MA2,MA3,F1,F2,F3,FailureID
13016.9,7650.33,47,45,45,1890.62,437.5,921.87,3
13043.98,7522.86,35,34,34,1507.81,1117.19,1851.56,3
12993.14,7552.93,40,39,38,1742.19,882.81,1078.13,3
13094.67,7679.25,46,44,42,1890.62,1398.44,1070.31,3
13110.64,7708.21,43,41,40,1148.44,828.12,906.25,3
13063.81,7603.12,40,40,40,1242.19,1429.69,1507.81,3
12942.86,7469.02,36,36,36,1695.31,1828.12,1937.5,3
13027.94,7654.94,43,43,42,1835.94,1906.25,1164.06,3
13177.76,7650.83,29,29,28,62.5,1562.5,1125,3
12971.94,7621.21,38,35,35,1476.56,968.75,1828.12,3
13183.6,7673.38,43,41,39,1960.94,1718.75,1257.81,3
12932.57,7610.37,35,35,34,265.62,1273.44,156.25,3
12854.96,7499.9,48,32,32,1296.88,703.12,1640.62,3
13002.66,7480.68,51,36,35,1296.88,625,875,3
12815.24,7521.3,61,46,46,1296.88,1140.63,1812.5,3
12869.99,7564.25,60,45,45,1296.88,1070.31,1984.37,3
12940.93,7447.02,52,38,37,1296.88,882.81,1500,3
12850.17,7578.69,49,35,34,1296.88,1945.31,1382.81,3
12754.86,7545.36,54,37,36,1296.88,1976.56,156.25,3
12863.75,7480.59,54,39,36,1296.88,648.44,523.44,3
12605.42,7393.95,62,47,45,1296.88,609.37,765.62,3
12549.45,7370.17,60,44,42,1296.88,1382.81,70.31,3
12766.42,7583.9,65,49,48,1296.88,1914.06,890.62,3
12679.15,7394.19,57,41,40,1296.88,1609.37,695.31,3
12788.16,7426.47,54,36,36,1296.88,523.44,601.56,3
12789.82,7413.28,54,37,37,1296.88,437.5,976.56,3
12655.26,7374.3,66,48,47,1296.88,1164.06,460.94,3
12716.23,7429.39,53,35,34,1296.88,304.69,218.75,3
12611.88,7441.08,55,39,36,1296.88,1570.31,1671.87,3
12924.1,7547.72,59,42,41,1296.88,1453.12,851.56,3
12877.84,7369.07,54,36,36,1296.88,468.75,1007.81,3
12997.18,7690.37,54,37,37,1296.88,109.37,1968.75,3
12952.15,7528.61,60,45,42,1296.88,125,921.87,3
12806.85,7553.56,64,48,47,1296.88,1101.56,664.06,3
12932.54,7510.24,65,49,48,1296.88,1851.56,234.37,3
12822.69,7532.58,51,35,35,1296.88,148.44,1765.62,3
12890.51,7545.79,58,41,41,1296.88,1187.5,1242.19,3
12755.8,7376.04,56,39,38,1296.88,1250,93.75,3
12596.82,7393.99,53,37,36,1296.88,1898.44,148.44,3
12887.94,7370.5,57,38,38,1296.88,78.12,531.25,3
13051.8,7598.38,58,41,41,1296.88,132.81,1523.44,3
12685.05,7473.91,51,33,33,1296.88,1007.81,1148.44,3
12791.73,7498.58,62,44,44,1296.88,1335.94,1882.81,3
12915.28,7571.75,68,53,50,1296.88,1460.94,1585.94,3
12619.82,7335.77,56,42,40,1296.88,351.56,1226.56,3
12859.43,7448.25,60,43,43,1296.88,101.56,1593.75,3
12620.72,7359.74,58,42,41,1296.88,1906.25,1593.75,3
12888.16,7518.74,54,38,37,1296.88,718.75,1234.38,3
12828.93,7492.11,59,41,41,1296.88,320.31,1937.5,3
12570.53,7321.65,55,37,36,1296.88,1531.25,492.19,3
12729.32,7430.25,63,47,44,1296.88,1617.19,1218.75,3
12660.25,7483.31,51,32,32,1296.88,203.12,1460.94,3
12774.95,7534.92,60,42,41,1296.88,54.69,476.56,3
12837.15,7459.33,51,33,33,1296.88,421.87,1906.25,3
12830.58,7447.21,57,39,38,1296.88,1546.87,953.12,3
12697.91,7370.08,52,35,34,1296.88,1984.37,1882.81,3
12704.42,7420.2,71,54,53,1296.88,1984.37,1492.19,3
12583.6,7262.08,60,42,42,1296.88,375,1054.69,3
12768.22,7318.16,54,37,37,1296.88,1421.87,1812.5,3
12844.61,7356.02,52,34,33,1296.88,1070.31,601.56,3
12969.21,7473.36,49,31,31,1296.88,953.12,1781.25,3
12850.93,7374.74,52,36,34,1296.88,1179.69,789.06,3
12595.09,7411.47,55,38,36,1296.88,1914.06,312.5,3
13094.27,7490.59,55,37,36,1296.88,726.56,1718.75,3
12742.38,7343.04,56,38,37,1296.88,562.5,765.62,3
12845.41,7461.28,53,35,35,1296.88,492.19,1132.81,3
12866.25,7446.03,54,36,35,1296.88,1734.37,1125,3
12955.27,7368.77,60,42,41,1296.88,1960.94,304.69,3
12856.51,7421.02,57,37,37,1296.88,562.5,742.19,3
12727.03,7488.21,56,40,38,1296.88,1820.31,1656.25,3
12890.25,7521.81,61,43,42,1296.88,671.87,1007.81,3
12799.85,7480.27,63,46,44,1296.88,1117.19,1093.75,3
12878.15,7482.11,50,33,32,1296.88,250,1796.87,3
12857.8,7365.55,54,37,36,1296.88,789.06,1507.81,3
12814.52,7467.7,58,40,38,1296.88,1273.44,1718.75,3
12876.98,7366.95,61,43,42,1296.88,1375,757.81,3
12761.72,7384.13,53,36,36,1296.88,484.37,546.87,3
12928.24,7499.06,49,31,30,1296.88,1156.25,765.62,3
12901.3,7523.21,53,36,35,1296.88,1601.56,484.37,3
12820.27,7436.17,79,65,65,1296.88,1343.75,1859.37,3
12832.89,7421.25,60,43,42,1296.88,1000,1515.62,3
13030.21,7594.81,54,39,38,1296.88,1953.12,195.31,3
12984.97,7526.63,57,39,38,1296.88,531.25,257.81,3
13138.19,7640.71,56,41,41,1296.88,1320.31,1531.25,3
12854.06,7470.94,58,42,40,1296.88,1140.63,78.12,3
13123.05,7689.56,58,43,41,1296.88,1914.06,312.5,3
12926.53,7456.23,67,51,51,1296.88,1250,1843.75,3
12892.59,7512.12,46,31,30,1296.88,1734.37,1757.81,3
12759.99,7487.81,63,46,46,1296.88,1015.63,1046.88,3
12734.88,7365.83,69,52,52,1296.88,601.56,875,3
12889.3,7456.86,54,37,37,1296.88,781.25,976.56,3
12896.26,7567.33,50,37,35,1296.88,1757.81,1132.81,3
13095.36,7710.19,53,37,37,1296.88,1109.38,1710.94,3
12613.94,7454.36,48,34,33,1296.88,1757.81,429.69,3
12704.92,7520.77,52,37,36,1296.88,273.44,1156.25,3
12805.65,7526.21,47,35,35,1296.88,281.25,1203.13,3
12907.29,7602.34,50,38,38,1296.88,351.56,1539.06,3
13056.06,7664.79,48,34,33,1296.88,789.06,398.44,3
12894.38,7526.27,68,55,54,1296.88,656.25,382.81,3
13029.6,7672.59,48,34,33,1296.88,937.5,1492.19,3
12924.33,7578.11,57,45,44,1296.88,109.37,906.25,3
12489.88,7492.49,54,44,42,1296.88,1593.75,1648.44,3
12677.52,7465.37,69,56,55,1296.88,1914.06,132.81,3
12902.56,7558.62,48,35,34,1296.88,515.62,140.62,3
12765.48,7580.52,64,52,51,1296.88,1648.44,46.88,3
12769.9,7497.24,56,44,42,1296.88,93.75,757.81,3
12729.97,7470.46,51,38,37,1296.88,757.81,671.87,3
12568.34,7568.1,53,39,38,1296.88,664.06,39.06,3
13008.04,7734.5,65,52,51,1296.88,1640.62,171.87,3
12808.88,7523.8,50,39,36,1296.88,1054.69,828.12,3
13308.98,7801.99,45,33,32,1296.88,1367.19,62.5,3
13080.42,7722.73,63,51,49,1296.88,1710.94,367.19,3
13129.49,7662.15,51,39,39,1296.88,281.25,335.94,3
13290.05,7880.66,49,37,36,1296.88,70.31,1117.19,3
12953.5,7658.63,46,35,34,1296.88,1632.81,640.62,3
12992.11,7657.34,53,40,40,1296.88,1781.25,1984.37,3
12792.93,7616.44,52,41,40,1296.88,890.62,1468.75,3
12781.12,7453.38,47,34,34,1296.88,1710.94,1773.44,3
12703.37,7504.66,46,33,33,1296.88,1398.44,1953.12,3
12753.47,7516.01,53,41,40,1296.88,195.31,1718.75,3
12790.36,7512.22,59,48,47,1296.88,46.88,1531.25,3
12957.02,7604.42,68,56,55,1296.88,250,1195.31,3
12938.95,7736.12,66,53,52,1296.88,1179.69,257.81,3
12763.05,7513.76,45,31,31,1296.88,476.56,867.19,3
12986.45,7665.25,56,41,41,1296.88,937.5,1179.69,3
13054.69,7699.97,48,35,35,1304.69,664.06,1148.44,3
12801.1,7457.4,52,41,40,1296.88,1375,1640.62,3
12928.77,7578.02,52,40,40,1296.88,898.44,1781.25,3
12694.05,7427.84,45,32,31,1296.88,265.62,843.75,3
12998.67,7689.19,47,36,35,1296.88,1593.75,39.06,3
12806.29,7416.36,50,38,37,1296.88,1796.87,164.06,3
12869.78,7474.32,55,43,43,1296.88,1335.94,1773.44,3
12881.74,7542.27,61,48,47,1296.88,1882.81,976.56,3
12700.75,7397.13,73,61,60,1296.88,70.31,570.31,3
12558.37,7437.26,58,46,45,1296.88,1679.69,343.75,3
13072.08,7649.7,48,35,35,1296.88,179.69,1226.56,3
12454.96,7403.76,45,33,31,1296.88,117.19,46.88,3
12631.43,7365.05,55,41,41,1296.88,62.5,429.69,3
12736.63,7457.17,53,41,40,1296.88,1687.5,984.37,3
13113.97,7687.03,50,36,36,1296.88,1171.88,1976.56,3
12716.75,7515.53,54,43,42,1296.88,1218.75,218.75,3
12847.92,7381.94,50,36,36,1296.88,31.25,1476.56,3
12968.45,7657.64,45,33,31,1296.88,1601.56,320.31,3
12965.9,7656.4,57,44,44,1296.88,859.37,1445.31,3
12842.06,7575.95,48,35,33,1296.88,1015.63,296.87,3
12987.42,7706.96,69,54,54,1296.88,992.19,1570.31,3
12852.29,7608.18,52,39,39,1296.88,195.31,1882.81,3
12928.43,7559.31,51,37,36,1296.88,187.5,132.81,3
12652.05,7541.86,53,38,38,1296.88,1320.31,1648.44,3
12915.51,7614.54,47,34,34,1296.88,1070.31,1773.44,3
12691.85,7487.55,48,34,34,1296.88,203.12,695.31,3
12625.5,7422.44,53,40,39,1296.88,1031.25,1789.06,3
12800.95,7605.11,68,55,55,1296.88,375,1789.06,3
12890.68,7599.76,60,45,45,1296.88,1070.31,1796.87,3
12786.62,7547.14,61,50,48,1296.88,1796.87,742.19,3
13037.88,7697.9,58,45,43,1296.88,656.25,742.19,3
12818.43,7645.81,60,47,46,1296.88,625,648.44,3
13047.44,7659.88,56,40,38,1296.88,1750,648.44,3
12689.86,7413.93,60,43,42,1296.88,1953.12,1625,3
12634.75,7304.94,51,32,32,1296.88,429.69,1804.69,3
12373.26,7158.46,59,41,41,1296.88,1492.19,1773.44,3
12820.63,7451.12,71,54,53,1296.88,1218.75,320.31,3
13010.15,7572.71,61,42,42,1296.88,1054.69,1945.31,3
12650.73,7525.36,54,37,36,1296.88,1937.5,1078.13,3
12575.29,7427.44,52,36,36,1296.88,1125,1796.87,3
12689.69,7339.66,60,45,45,1296.88,1226.56,1859.37,3
12750.75,7424.93,51,37,36,1296.88,960.94,1406.25,3
12881.06,7457.72,50,34,33,1296.88,39.06,812.5,3
12771.52,7513.82,50,34,34,1296.88,757.81,976.56,3
12892.1,7541.26,61,46,44,1296.88,968.75,1062.5,3
12795.99,7486.63,49,33,33,1296.88,765.62,937.5,3
12776.12,7435.45,61,43,43,1296.88,804.69,984.37,3
12825.73,7529.73,68,52,52,1296.88,1351.56,1898.44,3
12769.62,7494.49,59,41,41,1296.88,140.62,585.94,3
12698.43,7452.66,58,42,41,1296.88,484.37,1421.87,3
12958.03,7516.29,56,39,38,1296.88,1843.75,1226.56,3
12912.56,7491.04,56,40,40,1296.88,710.94,1382.81,3
12854.57,7581.11,56,41,41,1296.88,70.31,914.06,3
12769.98,7529.48,55,40,40,1296.88,39.06,1109.38,3
12831.11,7540.54,59,46,46,1296.88,1031.25,1757.81,3
12982.25,7628.15,50,36,36,1296.88,1070.31,1812.5,3
12537.29,7523.03,46,33,32,1296.88,1734.37,382.81,3
12939.62,7645.48,48,33,33,1296.88,328.12,710.94,3
12746.6,7540.79,62,47,46,1296.88,1796.87,1984.37,3
12918.85,7637.38,52,35,34,1296.88,140.62,312.5,3
12990.82,7494.85,49,34,33,1296.88,1085.94,460.94,3
12821.42,7533.45,52,36,36,1296.88,1703.12,1867.19,3
12972.36,7552.81,53,36,36,1296.88,62.5,351.56,3
12927.19,7517.64,56,41,41,1296.88,1093.75,1367.19,3
12910.71,7527,55,40,39,1296.88,937.5,1617.19,3
13087.77,7517.01,54,40,39,1296.88,343.75,1828.12,3
13116.79,7559.86,51,37,36,1296.88,1914.06,1664.06,3
12806.15,7349.3,43,30,28,1296.88,1703.12,460.94,3
12998.78,7553.51,50,37,36,1296.88,1687.5,1023.44,3
12956.12,7488.89,55,43,41,1296.88,1914.06,1937.5,3
12973.16,7479.05,61,50,49,1296.88,1234.38,164.06,3
12974.03,7423.75,54,43,41,1296.88,1890.62,1632.81,3
13020.66,7531.88,51,39,37,1296.88,1445.31,804.69,3
12773.58,7427.67,51,37,37,1296.88,218.75,539.06,3
13042.67,7544.67,46,33,33,1296.88,171.87,1109.38,3
13258.46,7629.71,50,37,36,1296.88,523.44,1375,3
12952.35,7550.81,52,39,39,1296.88,195.31,242.19,3
13086.11,7584.82,50,39,36,1296.88,1851.56,1062.5,3
13027.23,7648.15,48,37,36,1296.88,1179.69,1757.81,3
12892.61,7595.49,52,37,37,1296.88,453.12,1132.81,3
12958.62,7472.14,45,32,32,1296.88,304.69,1531.25,3
13145.14,7636.19,42,38,37,1296.88,1328.13,1570.31,3
13095.61,7653.26,37,37,35,437.5,1093.75,257.81,3
12929.54,7562.71,39,38,38,1976.56,1031.25,1273.44,3
13007.36,7469.35,50,49,47,1718.75,1375,382.81,3
13162.77,7658.5,38,38,36,1476.56,1750,656.25,3
12928.82,7550.9,42,42,42,195.31,437.5,1593.75,3
13066.21,7569.87,36,35,34,914.06,1000,257.81,3
13154.97,7582.47,37,37,35,1257.81,1773.44,500,3
13043.2,7550.19,36,35,35,1742.19,1078.13,1406.25,3
13180.31,7713.16,38,37,36,328.12,1601.56,492.19,3
12938.12,7498.82,36,35,35,1703.12,1437.5,1476.56,3
13055.99,7465.66,61,45,45,1601.56,1218.75,1898.44,3
12805.72,7337.68,53,36,36,1601.56,1468.75,1742.19,3
13079.97,7622.06,54,36,35,1601.56,476.56,546.87,4
12904.16,7555.84,62,47,47,1601.56,695.31,1750,4
12962.89,7549.1,50,33,33,1601.56,617.19,1984.37,4
13129.48,7679.81,53,40,36,1601.56,1726.56,1390.63,4
13049.34,7639.82,54,41,40,1601.56,148.44,1023.44,4
12840.7,7452.02,56,42,41,1601.56,1820.31,796.87,4
13038.19,7602.59,55,44,43,1601.56,773.44,1210.94,4
12980.58,7571.61,47,36,34,1601.56,1406.25,671.87,4
13087.64,7673.09,54,40,40,1601.56,1179.69,1304.69,4
12695.55,7488.15,56,42,41,1601.56,1039.06,1304.69,4
12783.9,7474.93,48,31,30,1601.56,1101.56,718.75,4
12899.76,7578.97,82,64,64,1601.56,812.5,984.37,4
12928.46,7510.43,68,53,52,1601.56,976.56,1023.44,4
12772.01,7495.63,50,35,33,1601.56,750,718.75,4
13035.14,7630.26,58,42,40,1601.56,1734.37,531.25,4
12751.58,7602.87,52,37,35,1601.56,1781.25,1679.69,4
13270.25,7675,75,58,58,1601.56,1296.88,1437.5,4
13003.23,7684.29,58,43,42,1601.56,1687.5,250,4
13051.82,7651.32,58,46,44,1601.56,1710.94,179.69,4
12767.79,7609.8,49,37,37,1601.56,695.31,1171.88,4
13057.24,7639.5,57,46,46,1601.56,1820.31,1921.87,4
13188.69,7872.03,62,49,48,1601.56,125,984.37,4
12886.25,7562.1,50,38,38,1601.56,1421.87,1937.5,4
12816.54,7477.85,59,48,48,1601.56,1218.75,1351.56,4
13059.65,7607.16,52,40,39,1601.56,648.44,351.56,4
12957.89,7580.38,54,40,39,1601.56,1859.37,742.19,4
12869.5,7520.94,50,37,36,1601.56,1890.62,703.12,4
12950.89,7594.55,49,36,34,1601.56,1757.81,1820.31,4
12718.51,7463.19,49,33,32,1601.56,968.75,1046.88,4
12628.44,7379.14,53,39,37,1601.56,789.06,640.62,4
12952.17,7566.67,58,41,41,1601.56,617.19,953.12,4
13050.51,7570.56,59,42,42,1601.56,85.94,578.12,4
12848.42,7400.94,61,44,44,1601.56,625,1671.87,4
12490.16,7333.64,61,45,44,1601.56,1937.5,507.81,4
12756.33,7485.43,71,55,55,1601.56,1695.31,1945.31,4
12811.39,7432.2,60,46,45,1601.56,609.37,1039.06,4
12716.21,7528.57,61,45,45,1601.56,78.12,390.62,4
13141.83,7526.27,53,40,38,1601.56,1445.31,23.44,4
12595.96,7417.12,53,42,41,1601.56,1742.19,843.75,4
12771.67,7618.01,54,41,39,1601.56,937.5,1093.75,4
12994.98,7587.23,52,38,37,1601.56,1976.56,898.44,4
13174.78,7705.53,58,45,45,1601.56,890.62,1218.75,4
12556.22,7557.44,56,45,43,1601.56,1632.81,554.69,4
13267.96,7782.31,48,37,35,1601.56,351.56,1414.06,4
12956.46,7532,51,37,36,1601.56,1296.88,562.5,4
12889.31,7669.69,46,33,31,1601.56,554.69,492.19,4
12762.89,7472.64,53,40,39,1601.56,773.44,1453.12,4
12851.25,7498.63,61,48,48,1601.56,1359.38,1664.06,4
13275.66,7698.48,59,46,45,1601.56,1296.88,1726.56,4
12953.02,7619.83,51,37,36,1601.56,1750,1648.44,4
13123.83,7526.53,46,33,32,1601.56,960.94,265.62,4
12985.84,7557.96,46,33,32,1601.56,1460.94,1078.13,4
13215.18,7651.57,49,37,37,1601.56,429.69,484.37,4
13016.78,7620.44,52,41,39,1601.56,1343.75,656.25,4
13120.55,7569.23,65,52,52,1601.56,1085.94,1296.88,4
13157.37,7645.78,55,42,41,1601.56,1640.62,218.75,4
13049.98,7450.88,48,37,36,1601.56,1421.87,1867.19,4
13197.66,7678.38,51,40,38,1601.56,351.56,945.31,4
12948.69,7571.84,66,54,53,1601.56,1085.94,1164.06,4
13227.02,7667.18,50,38,36,1601.56,1921.87,1226.56,4
13140.38,7549.05,60,46,46,1601.56,531.25,804.69,4
12997.29,7432.57,49,36,36,1601.56,1296.88,1375,4
13105.02,7580.53,58,45,44,1601.56,1343.75,1109.38,4
12919.26,7503.43,52,38,37,1601.56,1234.38,93.75,4
12965.85,7522.51,57,43,42,1601.56,1523.44,1937.5,4
12964.49,7525.73,49,36,34,1601.56,132.81,1968.75,4
12961.04,7524.05,45,30,30,1601.56,515.62,1273.44,4
13089.64,7530.64,49,33,33,1601.56,921.87,1320.31,4
13008.83,7484.62,53,38,38,1601.56,1820.31,1875,4
13130.83,7541.97,47,34,33,1601.56,1234.38,1078.13,4
12929.99,7445.94,48,34,33,1601.56,1671.87,117.19,4
13050.19,7589.17,49,37,36,1601.56,882.81,1835.94,4
12837.37,7426.81,60,47,46,1601.56,1406.25,1914.06,4
12848.25,7417.54,50,36,35,1601.56,375,750,4
12830.9,7531.37,48,32,32,1601.56,929.69,1460.94,4
13045.52,7641.85,50,37,36,1601.56,1351.56,343.75,4
12835.08,7463.74,48,34,34,1601.56,312.5,1671.87,4
12700.14,7377.6,51,37,37,1601.56,1085.94,1796.87,4
12946.71,7492.5,53,40,38,1601.56,1875,804.69,4
12975.79,7612.4,58,42,42,1601.56,250,1023.44,4
13117.51,7588.42,64,51,50,1601.56,1984.37,1023.44,4
12924.03,7507.59,54,39,39,1601.56,1437.5,1867.19,4
12787.71,7495.56,51,37,36,1601.56,1007.81,390.62,4
12707.42,7441.16,52,39,37,1601.56,1804.69,1398.44,4
12856.49,7507.42,49,33,33,1601.56,171.87,312.5,4
12892.68,7525.05,54,40,38,1601.56,1164.06,453.12,4
12891.18,7598.56,48,32,32,1601.56,609.37,1281.25,4
12798.42,7564.37,48,33,33,1601.56,414.06,953.12,4
12813.17,7562.06,60,45,45,1601.56,1281.25,1875,4
12742.9,7416.04,54,39,39,1601.56,929.69,1250,4
13268.86,7779.1,54,41,40,1601.56,460.94,1578.12,4
12739,7451.51,48,32,32,1601.56,210.94,1156.25,4
12928.83,7567.65,57,42,42,1601.56,257.81,921.87,4
12875.98,7572.31,50,35,35,1601.56,1414.06,1835.94,4
12925.92,7605.44,62,47,47,1601.56,242.19,1734.37,4
12705.28,7564.15,62,47,47,1601.56,1218.75,1765.62,4
12655.51,7513.9,50,36,35,1601.56,1242.19,750,4
12890.27,7596.9,48,33,33,1601.56,93.75,1265.63,4
12987.21,7553.15,50,35,34,1601.56,1570.31,523.44,4
13018.49,7652.71,52,38,38,1601.56,1039.06,1328.13,4
12980.86,7530.76,55,41,40,1601.56,1132.81,273.44,4
12892.95,7362.44,47,34,34,1601.56,1164.06,1187.5,4
12953.53,7498.16,52,41,37,1601.56,851.56,437.5,4
12867.48,7514.14,50,36,36,1601.56,375,1000,4
13261.27,7598.62,54,39,38,1601.56,1953.12,890.62,4
13127.3,7582.54,53,40,39,1601.56,460.94,62.5,4
12931.14,7490.17,48,37,36,1601.56,1828.12,765.62,4
12871.3,7507.19,51,38,38,1601.56,1398.44,1828.12,4
13052.98,7634.09,50,39,38,1601.56,1984.37,1289.06,4
12957.76,7514.61,51,38,36,1601.56,1859.37,1695.31,4
12807.94,7563.43,70,56,55,1601.56,70.31,1460.94,4
12974.35,7641.03,61,45,45,1601.56,117.19,820.31,4
12715.26,7522.12,62,47,46,1601.56,156.25,78.12,4
12800.91,7538.72,51,36,35,1601.56,1117.19,585.94,4
12611.97,7479.78,57,42,42,1601.56,1187.5,1781.25,4
12688.97,7587.33,52,36,35,1601.56,250,31.25,4
12840.84,7547.33,58,43,43,1601.56,148.44,328.12,4
12720.9,7471.22,64,50,49,1601.56,328.12,31.25,4
12666.19,7472.36,61,50,50,1601.56,1039.06,1468.75,4
12986.54,7670.55,53,42,41,1601.56,1054.69,1726.56,4
13212.75,7622.62,46,35,32,1601.56,1507.81,812.5,4
13303.21,7625.4,48,36,34,1601.56,1695.31,1007.81,4
13062.35,7525.2,52,40,40,1601.56,1664.06,1921.87,4
13170.68,7524.76,59,46,46,1601.56,875,1437.5,4
13140.88,7725.62,53,42,41,1601.56,1742.19,1281.25,4
13495.58,7704.1,50,38,38,1601.56,1546.87,1664.06,4
13280.55,7714.66,54,40,39,1601.56,1109.38,265.62,4
13080.66,7550.92,49,35,34,1601.56,1750,1773.44,4
13027.53,7548.28,61,46,43,1601.56,132.81,710.94,4
13211.16,7520.14,52,37,36,1601.56,1429.69,1718.75,4
13271.31,7505.46,59,42,42,1601.56,1546.87,1710.94,4
13325.52,7426.48,61,45,44,1601.56,1531.25,421.87,4
12938.06,7420.65,54,37,36,1601.56,992.19,171.87,4
13022.71,7474.43,60,44,43,1601.56,1468.75,1250,4
13333.87,7652.66,52,36,36,1601.56,515.62,851.56,4
13450.69,7648.33,53,37,36,1601.56,1343.75,390.62,4
13285.16,7637.75,54,39,38,1601.56,1703.12,765.62,4
12978.43,7487.23,55,41,41,1601.56,1453.12,1679.69,4
13109.43,7530.24,53,39,38,1601.56,1828.12,289.06,4
13309.27,7601.12,51,35,35,1601.56,265.62,1882.81,4
13175.83,7670.97,56,39,39,1601.56,398.44,1085.94,4
13230.37,7682.69,53,38,38,1601.56,468.75,1257.81,4
13519.05,7640.77,52,36,35,1601.56,1523.44,1117.19,4
13363.11,7696.13,56,41,41,1601.56,1109.38,1445.31,4
13200.14,7578.91,54,41,41,1601.56,1578.12,1765.62,4
13243.54,7771.81,54,41,41,1601.56,1179.69,1226.56,4
13257.84,7594.53,49,37,36,1601.56,1671.87,273.44,4
13212.88,7616.55,45,32,32,1601.56,781.25,1164.06,4
12970.08,7585.37,57,43,42,1601.56,1835.94,265.62,4
13227.22,7612.29,56,40,40,1601.56,664.06,710.94,4
13073.58,7443.55,68,52,51,1601.56,1328.13,1492.19,4
13212.27,7595.74,65,51,48,1601.56,1664.06,1062.5,4
13063.58,7559.76,63,47,46,1601.56,1773.44,1375,4
13076.81,7613.08,53,39,37,1601.56,1757.81,1554.69,4
13051.49,7538.54,56,40,39,1601.56,898.44,1031.25,4
13029.39,7476.51,45,31,30,1601.56,1875,1062.5,4
13014.23,7455.25,57,43,41,1601.56,1976.56,296.87,4
13139.43,7611.03,53,37,36,1601.56,1875,1421.87,4
13055.82,7583.34,47,32,32,1601.56,757.81,906.25,4
13010.87,7589.85,55,39,37,1601.56,140.62,257.81,4
12905.1,7494.86,56,41,40,1601.56,1812.5,140.62,4
13192.45,7588.01,61,46,45,1601.56,1843.75,1304.69,4
13205.69,7673.59,53,38,38,1601.56,734.37,1507.81,4
13148.84,7547.46,59,45,44,1601.56,1695.31,1218.75,4
13076.64,7665.43,62,48,48,1601.56,1468.75,1656.25,4
13086.1,7654.47,48,36,35,1601.56,1125,757.81,4
12948.95,7496.12,49,38,37,1601.56,1867.19,1921.87,4
13133.34,7606.44,51,37,35,1601.56,757.81,929.69,4
13034.67,7611.66,57,43,43,1601.56,218.75,1507.81,4
13137.99,7662.45,57,43,42,1601.56,515.62,867.19,4
13156.78,7565.19,53,38,38,1601.56,937.5,1828.12,4
13172.36,7574.09,63,50,49,1601.56,1312.5,1781.25,4
12958.36,7537.09,55,41,40,1601.56,1578.12,390.62,4
13069.79,7592.88,51,39,37,1601.56,1296.88,1984.37,4
12972.88,7632.69,51,38,37,1601.56,812.5,54.69,4
12937.66,7528.2,63,52,50,1601.56,1125,1734.37,4
13029.74,7523.01,49,35,33,1601.56,1492.19,390.62,4
13100.12,7667.01,54,39,39,1601.56,1390.63,1898.44,4
13093.45,7677.3,49,37,36,1601.56,1484.37,1015.63,4
12969.43,7550.79,57,44,42,1601.56,1851.56,85.94,4
13054.62,7589.55,50,37,36,1601.56,1335.94,539.06,4
13055.3,7524.91,53,39,39,1601.56,1718.75,1937.5,4
13181.75,7634.98,51,38,38,1601.56,460.94,703.12,4
13017.59,7592.05,50,38,37,1601.56,1828.12,1242.19,4
13059.52,7684.22,49,36,36,1601.56,1765.62,1937.5,4
13072.1,7582.51,52,41,40,1601.56,1953.12,1640.62,4
12933.15,7513.38,46,32,32,1601.56,554.69,867.19,4
12964.92,7633.2,56,44,43,1601.56,1726.56,1960.94,4
13057.64,7625.45,47,35,34,1601.56,750,773.44,4
12965.79,7564.55,51,39,38,1601.56,867.19,1421.87,4
12960.88,7588.46,46,33,32,1601.56,812.5,117.19,4
12946.92,7619.99,51,40,39,1601.56,1875,1617.19,4
13002.91,7559.11,46,34,32,1601.56,1898.44,609.37,4
12898.72,7593.96,55,40,40,1601.56,671.87,765.62,4
13120.94,7713.62,53,37,37,1601.56,1625,1953.12,4
12647.32,7330.2,53,38,37,1601.56,1398.44,1523.44,4
13146.45,7638.78,54,39,39,1601.56,687.5,1343.75,4
13227.92,7707.38,56,40,39,1601.56,1726.56,1773.44,4
12856.08,7617.07,55,38,38,1601.56,1625,1945.31,4
13084.09,7576.69,62,46,46,1601.56,1367.19,1960.94,4
12861.29,7549.55,55,38,37,1601.56,1953.12,804.69,4
12960.33,7569.1,60,43,42,1601.56,609.37,31.25,4
12852.88,7442.56,50,32,32,1601.56,1351.56,1789.06,4
12892.74,7458.12,57,42,40,1601.56,1367.19,257.81,4
12951.41,7550.92,52,37,34,1601.56,1085.94,343.75,4
12795.55,7484.09,55,40,40,1601.56,898.44,1804.69,4
12750.97,7354.11,71,56,55,1601.56,1687.5,843.75,4
12845,7497.88,54,37,36,1601.56,484.37,1507.81,4
12906.48,7584.99,60,47,47,1601.56,1625,1898.44,4
12926.64,7519.67,58,44,44,1601.56,39.06,85.94,4
13029.56,7641.37,44,34,34,1601.56,1453.12,1617.19,4
12758.84,7454.92,56,40,40,1601.56,265.62,1367.19,4
12760.22,7491.96,58,42,41,1601.56,1171.88,1031.25,4
12856.8,7575.89,61,44,44,1601.56,710.94,1539.06,4
12776.61,7504.45,67,51,50,1601.56,898.44,625,4
13057.99,7675.83,53,39,38,1601.56,1289.06,1531.25,4
13087.48,7608.4,54,40,37,1601.56,968.75,1164.06,4
12787.33,7529.06,74,57,57,1601.56,234.37,1695.31,4
12980.53,7489.22,52,37,36,1601.56,1906.25,687.5,4
